date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-26 00:00:00+00:00,94.71,95.7171,93.63,94.91,59449053,94.71,95.7171,93.63,94.91,59449053,0.0,1.0
2021-01-27 00:00:00+00:00,88.84,91.88,86.22,91.1,73341193,88.84,91.88,86.22,91.1,73341193,0.0,1.0
2021-01-28 00:00:00+00:00,87.52,89.88,87.3,89.83,47048362,87.52,89.88,87.3,89.83,47048362,0.0,1.0
2021-01-29 00:00:00+00:00,85.64,88.33,85.02,87.56,56735828,85.64,88.33,85.02,87.56,56735828,0.0,1.0
2021-02-01 00:00:00+00:00,87.66,87.95,84.66,86.83,42359344,87.66,87.95,84.66,86.83,42359344,0.0,1.0
2021-02-02 00:00:00+00:00,88.86,89.28,86.95,88.49,33671407,88.86,89.28,86.95,88.49,33671407,0.0,1.0
2021-02-03 00:00:00+00:00,87.89,89.48,87.34,88.6,32312885,87.89,89.48,87.34,88.6,32312885,0.0,1.0
2021-02-04 00:00:00+00:00,87.84,88.6,87.06,88.22,30791641,87.84,88.6,87.06,88.22,30791641,0.0,1.0
2021-02-05 00:00:00+00:00,87.9,88.36,86.875,88.15,30268677,87.9,88.36,86.875,88.15,30268677,0.0,1.0
2021-02-08 00:00:00+00:00,91.47,91.99,87.98,88.31,47639887,91.47,91.99,87.98,88.31,47639887,0.0,1.0
2021-02-09 00:00:00+00:00,90.91,93.3,90.55,91.39,37378124,90.91,93.3,90.55,91.39,37378124,0.0,1.0
2021-02-10 00:00:00+00:00,92.35,93.27,90.46,91.5,42232296,92.35,93.27,90.46,91.5,42232296,0.0,1.0
2021-02-11 00:00:00+00:00,92.66,93.65,91.33,92.9,35571025,92.66,93.65,91.33,92.9,35571025,0.0,1.0
2021-02-12 00:00:00+00:00,93.77,94.22,91.9,92.75,38538353,93.77,94.22,91.9,92.75,38538353,0.0,1.0
2021-02-16 00:00:00+00:00,91.46,94.0,90.7499,93.9,35105917,91.46,94.0,90.7499,93.9,35105917,0.0,1.0
2021-02-17 00:00:00+00:00,89.94,90.96,88.5701,90.56,32154497,89.94,90.96,88.5701,90.56,32154497,0.0,1.0
