date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-07-09 00:00:00+00:00,277.94,278.05,275.32,275.72,23916665,270.9085237898,271.0157409504,268.3548059646,268.7446865486,23916665,0.0,1.0
2021-07-12 00:00:00+00:00,277.32,279.77,276.58,279.157,18931695,270.3042088846,272.6922274616,269.5829298042,272.0947354666,18931695,0.0,1.0
2021-07-13 00:00:00+00:00,280.98,282.8477,277.39,277.52,26120128,273.8716162282,275.692066145,270.3724379868,270.4991491766,26120128,0.0,1.0
2021-07-14 00:00:00+00:00,282.51,283.66,280.55,282.345,23113662,275.362909462,276.483816141,273.4524946004,275.2020837211,23113662,0.0,1.0
2021-07-15 00:00:00+00:00,281.03,282.51,279.83,282.0,22604227,273.9203513012,275.362909462,272.7507095492,274.8658117174,22604227,0.0,1.0
2021-07-16 00:00:00+00:00,280.75,284.1,279.46,282.07,26186848,273.6474348924,276.9126847834,272.390070009,274.9340408196,26186848,0.0,1.0
2021-07-19 00:00:00+00:00,277.01,280.37,274.45,278.9335,32935634,270.002051432,273.2770483376,267.5068156944,271.8768896903,32935634,0.0,1.0
2021-07-20 00:00:00+00:00,279.32,280.97,276.26,278.03,26259741,272.2536118046,273.8618692136,269.271025337,270.9962469212,26259741,0.0,1.0
2021-07-21 00:00:00+00:00,281.4,281.52,277.29,278.905,24364320,274.2809908414,274.3979550166,270.2749678408,271.8491106987,24364320,0.0,1.0
2021-07-22 00:00:00+00:00,286.14,286.42,283.42,283.84,23384059,278.9010757617,279.1739921705,276.2498877906,276.6592624038,23384059,0.0,1.0
2021-07-23 00:00:00+00:00,289.67,289.99,286.5,287.37,22768071,282.3417719155,282.6536763827,279.2519682873,280.0999585575,22768071,0.0,1.0
2021-07-26 00:00:00+00:00,289.05,289.69,286.642,289.0,23176073,281.7374570103,282.3612659447,279.3903758947,281.6887219373,23176073,0.0,1.0
2021-07-27 00:00:00+00:00,286.54,289.575,282.95,289.43,33604073,279.2909563457,282.2491752768,275.7917781044,282.1078435651,33604073,0.0,1.0
2021-07-28 00:00:00+00:00,286.22,290.15,283.8303,288.99,33566853,278.9790518785,282.8096286163,276.6498077996,281.6789749227,33566853,0.0,1.0
2021-07-29 00:00:00+00:00,286.5,288.618,286.08,286.235,17782235,279.2519682873,281.3163859796,278.8425936741,278.9936724004,17782235,0.0,1.0
2021-07-30 00:00:00+00:00,284.91,286.66,283.91,285.17,20944846,277.7021929659,279.4079205209,276.727491506,277.9556153455,20944846,0.0,1.0
2021-08-02 00:00:00+00:00,284.82,286.775,283.74,286.36,16267357,277.6144698345,279.5200111888,276.5617922578,279.1155100829,16267357,0.0,1.0
2021-08-03 00:00:00+00:00,287.12,287.23,284.0,285.42,17879048,279.8562831925,279.9635003531,276.8152146374,278.1992907105,17879048,0.0,1.0
2021-08-04 00:00:00+00:00,286.51,287.5883,284.65,286.22,16191301,279.2617153019,280.3127358862,277.4487705864,278.9790518785,16191301,0.0,1.0
2021-08-05 00:00:00+00:00,289.52,289.63,286.1,286.88,13900167,282.1955666965,282.3027838571,278.8620877033,279.6223548421,13900167,0.0,1.0
2021-08-06 00:00:00+00:00,289.46,289.5,287.6238,288.505,16589336,282.1370846089,282.1760726673,280.3473377881,281.2062447146,16589336,0.0,1.0
2021-08-09 00:00:00+00:00,288.33,291.55,287.81,289.75,16117629,281.0356719591,284.1742106603,280.5288271999,282.4197480323,16117629,0.0,1.0
2021-08-10 00:00:00+00:00,286.44,289.25,285.2,288.8,18616578,279.1934861997,281.9323973023,277.9848563893,281.4937816453,18616578,0.0,1.0
2021-08-11 00:00:00+00:00,286.95,288.66,285.86,287.21,13955934,279.6905839443,281.3573234409,278.6281593529,279.9440063239,13955934,0.0,1.0
2021-08-12 00:00:00+00:00,289.81,289.97,286.34,286.63,14570391,282.4782301199,282.6341823535,279.0960160537,279.3786794771,14570391,0.0,1.0
2021-08-13 00:00:00+00:00,292.85,292.9,289.3,289.48,17283015,285.4413225583,285.4900576313,281.9811323753,282.1565786381,17283015,0.0,1.0
2021-08-16 00:00:00+00:00,294.6,294.82,290.02,293.19,22516027,287.1470501133,287.3614844345,282.6829174265,285.7727210547,22516027,0.0,1.0
2021-08-17 00:00:00+00:00,293.08,293.43,291.08,292.39,20075250,285.6655038941,286.0066494051,283.7161009741,284.9929598867,20075250,0.0,1.0
2021-08-18 00:00:00+00:00,290.73,294.82,290.27,292.04,21812985,283.9207882807,287.9149960476,283.4715619793,285.2001066608,21812985,0.56,1.0
2021-08-19 00:00:00+00:00,296.77,297.47,288.64,288.6935,29850461,289.819324934,290.5029301753,281.879738346,281.931985318,29850461,0.0,1.0
2021-08-20 00:00:00+00:00,304.36,305.84,298.06,299.72,40817646,297.2315589073,298.6768957031,291.0791117358,292.7002327365,40817646,0.0,1.0
2021-08-23 00:00:00+00:00,304.65,305.4,301.85,303.245,22830157,297.5147667929,298.24720098,294.7803458278,296.1426734158,22830157,0.0,1.0
2021-08-24 00:00:00+00:00,302.62,305.65,302.0035,305.02,18175774,295.5323115932,298.4913457091,294.9302506915,297.8761009919,18175774,0.0,1.0
